gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0
0,0,0,0,18,1,2,1,1,1,0,0,0,2,0,1,1,95.52097031868054,1788.2791627830275,1
0,0,0,0,32,1,0,0,0,2,0,0,0,0,0,0,2,72.58042350457386,2276.6325419731384,1
0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,1,2,47.31489783584103,199.46087268774036,1
1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.65,7880.25,0
1,0,1,1,70,0,1,0,2,0,2,2,2,2,2,0,0,59.5,4144.8,0
1,1,1,0,16,1,0,1,0,2,0,0,0,0,0,1,1,74.3,1178.25,1
0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3046.15,1
1,0,0,0,1,1,1,1,0,0,1,0,2,0,0,1,2,88.70729744465157,88.70729744465157,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,45.8,436.2,0
0,0,0,0,56,1,2,1,0,2,1,1,2,2,0,0,2,106.98344539543297,6025.161969284441,1
1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,746.75,0
0,0,0,0,49,1,0,1,0,0,2,2,2,2,2,0,1,100.65,4917.75,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.14331583712544,70.14331583712544,1
0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,0,2,85.2,695.75,0
0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,100.75,1129.75,1
1,0,0,0,22,1,2,0,2,2,0,0,0,0,0,0,2,59.0,1254.7,1
0,0,0,0,19,1,2,1,2,2,0,0,0,2,0,1,2,95.15,1789.25,1
1,0,1,0,63,1,0,1,2,2,2,2,2,2,2,1,1,110.1,6705.7,0
1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1930.9,0
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,0
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,2,77.38605009595454,318.1888765618306,1
0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.2,1369.8,1
0,0,0,0,5,1,1,1,0,1,0,0,2,0,0,1,2,90.8545076546974,455.4636615635351,1
1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,4299.75,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7,1
0,0,1,1,58,1,1,1,1,2,0,0,0,1,0,0,0,93.02188500529199,5438.347121186042,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,45.3,196.95,1
0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,75.4,1322.55,0
1,0,0,0,22,1,0,1,0,0,2,0,1,1,0,1,1,88.7993816976467,1915.8475445449035,1
0,0,0,0,18,1,0,1,0,0,1,1,1,1,0,0,0,90.43707490954029,1700.7842097162322,1
0,1,0,0,35,1,2,1,2,0,0,0,2,2,0,1,2,99.05,3554.6,0
1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61.0,2130.45,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.69248307486149,24.69248307486149,1
0,1,1,0,37,1,2,1,0,0,0,0,0,0,0,1,1,76.43417164065238,2868.2221988457363,1
0,0,1,1,35,1,2,0,2,0,2,2,2,0,0,0,2,72.25,2568.55,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.36225009137901,79.36225009137901,1
0,0,0,0,9,1,0,0,0,0,2,1,1,1,0,1,1,74.25904239101308,653.5458564068628,1
1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05,2375.2,0
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,161.15,0
0,0,1,0,9,1,1,1,0,0,2,0,0,0,0,1,0,79.22421871293844,661.063075031728,1
0,0,0,0,12,1,2,1,0,0,1,0,2,2,0,1,0,99.51689539408923,1161.7984647278647,1
0,0,0,0,23,1,2,1,0,0,2,1,1,2,0,0,2,102.08310920178924,2469.8065274047112,1
0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,1111.65,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1435463860095,70.1435463860095,1
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,3,19.7,1397.475,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,87.55,6463.15,0
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,424.75,0
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,514.75,0
0,0,0,0,4,1,0,1,0,0,2,0,0,2,0,1,1,82.85,319.6,0
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1
0,0,0,0,2,0,1,0,0,2,1,1,0,0,0,1,1,40.969715531054945,75.91993237613137,1
0,0,1,1,37,1,0,0,2,2,0,0,2,2,1,0,0,75.1,2658.8,0
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,1166.7,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.485080253829334,23.485080253829334,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,71.35,1
1,0,0,0,11,1,2,2,1,1,1,1,1,1,0,0,1,23.15,245.2,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,1
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,294.2,0
0,0,0,0,4,0,1,0,2,0,2,2,0,2,0,0,3,48.25,202.25,0
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.4,8164.1,0
0,1,0,0,25,1,0,1,0,1,0,0,1,1,0,1,2,89.29345652467633,2296.28016619065,1
0,0,1,0,48,1,2,1,0,0,0,0,2,0,0,1,0,87.4627119817401,4115.597262038798,1
0,0,1,1,65,1,2,1,0,2,2,2,2,2,2,1,1,110.8,7245.9,0
1,0,0,0,52,1,2,0,2,2,2,2,2,2,2,1,3,89.25,4652.4,0
1,0,0,0,22,1,2,1,0,0,0,0,0,2,0,0,2,83.05,1799.3,0
0,1,1,1,31,1,0,1,0,0,2,2,2,2,0,1,2,98.9,2911.3,1
0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941.0,1
0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,36.45,1
0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,2,26.021973887162417,304.1230911817827,1
0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,1
1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,262.3,0
1,0,0,0,2,1,0,1,2,2,0,0,2,2,0,0,2,100.2,198.5,0
1,0,0,0,10,1,2,0,0,1,0,0,0,0,0,1,0,80.28444316992136,789.0648871022138,1
1,0,0,0,19,1,0,0,0,2,0,2,0,2,1,1,0,65.35,1231.85,0
1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,776.25,0
1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,4718.25,1
1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,86.9,6194.1,0
0,0,0,0,3,1,1,1,0,1,0,0,0,2,0,1,1,90.98740504769493,242.32488420450602,1
0,0,0,0,8,1,0,1,1,0,0,0,0,0,0,1,1,77.38328598014891,641.8402581608808,1
1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75,1
1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,106.1,2249.95,1
0,0,0,0,11,1,2,1,1,0,0,0,0,0,0,1,1,79.49548622476821,908.8085897016241,1
0,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,79.4,205.05,1
1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05,0
0,0,1,1,69,1,2,1,2,2,2,2,2,2,2,0,1,113.25,7895.15,0
1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,5289.05,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,44.75,0
1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,56.45,3985.35,0
1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,1
0,0,0,0,6,1,0,1,0,0,1,0,2,2,0,0,2,94.06465502387346,575.2628016602656,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.69701613925429,140.71209248828526,1
1,1,0,0,14,1,2,1,0,0,0,0,2,2,0,1,2,95.6,1273.3,0
0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,2,77.40888938286436,479.97611777467085,1
0,0,0,0,52,1,0,0,0,0,2,0,0,2,0,1,2,59.45,3043.7,0
1,0,1,0,47,1,2,1,0,0,0,0,2,2,1,1,1,95.2,4563.0,0
1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,55.25,1715.65,1
0,1,0,0,50,1,2,1,2,2,0,0,0,0,0,1,2,83.4,4113.7,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.73297722234796,69.73297722234796,1
1,0,0,0,57,0,1,0,2,0,2,0,2,2,0,1,2,53.75,3196.0,0
1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,82.55,5832.65,0
0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,114.0,8093.15,0
0,0,0,1,11,0,1,0,2,0,0,2,0,0,1,1,3,36.05,402.6,0
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,5873.75,0
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.25,58.9,1
0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,180.3,1
0,0,0,0,35,1,2,1,1,2,0,1,2,0,0,1,0,100.49974818696961,3653.342958561557,1
1,0,0,0,52,1,0,1,0,2,0,0,0,2,0,1,2,85.35,4338.6,1
0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,1,55.01701319462945,102.98915433893646,1
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.25,89.25,0
0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,864.85,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.739233443820694,19.739233443820694,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.92052478970304,74.92052478970304,1
1,0,1,0,31,1,1,1,0,0,0,0,0,2,0,0,1,86.00651465512605,2642.7905444612848,1
1,0,1,0,34,1,0,1,0,0,0,0,1,0,0,0,2,76.85503949275868,2569.846783882636,1
0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,59.4,1023.9,1
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0
1,0,1,1,42,0,1,0,0,2,2,0,0,2,1,1,1,45.1,2049.05,0
0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,92.1,729.95,1
1,0,0,0,44,1,2,1,0,0,1,1,2,1,0,0,0,102.26374310450008,4513.554225549494,1
1,0,1,0,3,0,1,0,0,0,0,0,0,2,0,1,2,35.15,99.75,1
1,0,0,0,33,1,0,1,0,2,0,2,0,0,2,0,0,80.6,2651.1,0
1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,1415.55,1
1,0,1,1,31,1,2,0,2,2,0,2,0,2,1,1,0,75.25,2344.5,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,84.4,0
0,0,0,0,9,1,0,0,0,0,1,2,1,1,0,0,3,67.66004036443243,652.5124837380127,1
1,0,1,1,34,0,1,0,0,0,2,2,2,0,0,1,2,44.85,1442.6,0
1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,3198.6,1
0,0,1,1,23,1,0,1,0,0,2,0,0,0,0,1,1,75.3,1702.9,0
0,0,0,0,24,1,1,0,0,0,0,0,1,2,0,1,1,82.64682776427416,1972.2653421351927,1
0,0,0,0,25,1,2,1,0,2,0,0,1,2,0,1,2,97.57821617562071,2385.161709420133,1
0,0,1,0,13,1,2,0,2,2,0,2,2,0,0,1,2,76.2,981.45,0
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,78.65,1
0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,865.55,1
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95,1
1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,7138.65,0
1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,1,80.0,4242.35,1
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,69.95,0
0,1,0,0,71,1,2,1,0,0,2,0,2,2,2,0,0,104.05,7413.55,0
1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,1
0,0,0,0,12,1,2,1,0,2,1,0,0,0,0,1,1,86.19044314796801,1056.564009902377,1
0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,5496.9,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.1,25.1,1
0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,1,53.85,259.8,1
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,67.75,116.65,1
0,0,0,0,15,1,2,0,2,0,0,0,0,0,0,1,3,55.7,899.8,1
0,0,0,0,32,1,2,1,0,0,0,0,2,0,1,0,2,84.05,2781.85,1
1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,79.7,497.6,0
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,74.86268786993425,270.52142849618815,1
0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,103.9,2254.2,1
0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,797.1,0
0,0,0,0,9,1,0,1,0,2,2,0,0,0,0,0,2,80.55,653.9,0
1,0,1,1,61,1,2,1,0,0,2,0,2,2,1,1,2,99.9,6241.35,0
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,1
0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,108.1,7774.05,0
0,0,1,1,32,1,0,0,2,2,2,2,0,2,0,0,0,76.3,2404.15,0
1,0,0,0,37,1,2,1,0,0,0,0,2,2,0,0,1,92.65065804754269,3473.451415047971,1
1,0,0,0,40,1,0,1,0,0,0,0,0,2,0,1,1,90.4252365138442,3614.745669391314,1
1,0,0,0,1,1,2,0,0,0,2,2,0,0,0,0,3,62.05,62.05,1
1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,343.45,0
0,0,1,1,64,1,2,0,2,2,2,2,2,2,2,1,3,90.6,5817.45,0
1,0,0,0,8,1,1,1,0,0,0,0,0,2,0,1,2,88.034491059157,744.5825031537022,1
0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,1183.05,0
0,0,1,0,33,1,0,1,2,0,2,2,2,2,1,1,2,103.75,3361.05,1
0,0,0,0,11,1,2,1,0,0,0,0,2,1,0,1,2,93.21005094293722,1083.4641501074739,1
1,0,0,0,33,1,2,0,0,0,0,0,0,0,0,1,2,76.70916265250749,2580.2836165891376,1
1,1,1,0,41,1,2,1,2,0,2,0,0,0,0,1,0,83.75,3273.55,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,50.51784669911616,50.51784669911616,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.1,19.1,1
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.38426573965682,93.09723459389029,1
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,1284.2,0
1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,30.4,1621.35,0
0,0,0,0,21,0,1,0,0,0,1,0,1,0,0,1,1,35.72504051490698,727.8199883543364,1
1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,92.95,3415.25,0
0,0,0,0,9,1,0,1,0,0,0,0,0,1,0,1,1,80.60651084283153,713.1644963857228,1
0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,3,54.35,117.05,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.6,6441.85,0
0,1,0,0,72,1,2,1,2,2,2,2,0,2,2,1,0,107.4,7748.75,0
0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,25.1,428.45,0
0,0,1,1,61,1,2,0,2,2,0,0,0,0,0,0,2,59.8,3641.5,0
0,0,0,0,1,1,0,1,1,0,0,0,2,2,0,1,2,95.3768065548684,95.3768065548684,1
0,1,0,0,56,1,2,1,2,2,2,0,2,2,1,0,2,110.5,6139.5,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,85.5,0
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1
0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1182.55,1
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,118.75,8672.45,0
0,0,0,0,37,1,0,2,1,1,1,1,1,1,1,1,2,19.8,695.05,0
0,0,0,0,18,0,1,0,0,0,2,2,0,0,0,1,2,35.2,607.3,0
0,0,1,0,34,0,1,0,0,2,0,0,1,0,0,1,2,48.070112701120884,1628.4185592819847,1
0,0,0,1,9,1,1,0,0,0,2,0,0,0,0,1,1,76.52848104821115,656.9411687325395,1
0,0,1,1,39,1,0,1,0,0,2,2,0,0,0,1,0,81.5,3107.3,0
0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,6350.5,0
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,52.2,52.2,1
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,75.75,777.3,0
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,0,2,75.25,888.65,0
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,1,3,19.85,1158.85,0
1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,7114.25,0
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,74.60694536214534,217.08076964305693,1
1,0,0,0,24,1,2,1,0,1,2,0,2,2,0,1,1,101.08302740079674,2504.2490631185174,1
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1709.1,0
0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,29.05,44.75,0
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,7133.45,0
1,0,0,0,22,1,0,1,0,0,0,0,0,0,0,1,3,69.7,1490.4,0
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,79.95,1
0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,369.6,0
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,84.3,3588.4,1
1,0,1,0,48,1,2,1,2,2,2,0,2,2,0,1,0,111.45,5315.1,0
0,0,1,0,65,1,2,1,0,1,2,0,2,2,1,0,1,107.3893797949242,6959.932064826009,1
0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,5435.6,1
1,0,0,0,34,1,1,1,1,0,0,0,2,0,0,1,2,92.20682832409943,3185.863077856163,1
0,0,1,0,24,1,2,1,0,0,0,0,0,0,0,1,1,75.4,1747.85,1
0,0,0,0,10,1,1,1,0,0,0,0,2,0,0,1,0,85.64255735095536,833.4812907921914,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.13616705410703,80.13616705410703,1
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,49.139100347592546,49.139100347592546,1
0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,1
1,0,1,0,51,1,2,1,2,0,2,2,2,2,1,1,2,111.55,5720.35,0
0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,1,1,61.4,4310.35,0
1,0,0,0,23,1,2,1,0,1,0,0,0,0,0,1,2,81.53626140443463,1864.7355441513614,1
0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,1
1,0,1,0,38,1,0,2,1,1,1,1,1,1,2,0,0,20.4,743.5,0
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2,39.947195471437844,39.947195471437844,1
1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3551.65,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.604134106070532,25.604134106070532,1
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,55.15,159.15,1
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,62.9,0
0,0,1,0,72,1,2,1,0,0,2,0,2,2,2,1,2,97.85,6841.3,0
0,1,0,0,19,1,2,1,0,2,1,0,0,1,0,1,2,92.71217982853803,1780.8475231980256,1
0,0,0,0,69,1,2,1,2,0,0,2,2,2,2,1,1,104.24129670739076,7245.3774051243445,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.94748927841548,20.94748927841548,1
0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,1,97.32677972932389,292.8470160109372,1
0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,3,43.8,2106.05,0
1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,4614.55,0
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2429.1,0
0,0,0,0,4,1,0,1,0,1,2,1,2,1,0,1,2,104.4019539973344,444.7351942831526,1
0,0,0,0,12,0,1,0,2,0,2,2,0,2,2,0,3,49.85,552.1,0
1,0,0,0,49,1,2,1,0,0,1,2,1,2,0,1,0,104.35560509087487,5120.261498545469,1
0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,1,86.57919711328256,760.0367755846795,1
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,0
0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,6869.7,0
0,0,0,0,47,1,2,1,0,1,2,0,1,1,0,1,2,93.57688324872734,4450.000956786119,1
0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,54.9,54.9,1
1,0,0,0,40,1,2,0,0,0,1,0,1,1,0,0,2,73.26643383814584,3003.1479273944437,1
1,1,1,0,9,1,0,2,1,1,1,1,1,1,0,1,3,21.25,204.55,0
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,51.25,51.25,1
1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,103.75,6383.35,1
1,0,1,0,40,1,2,1,0,2,0,0,2,2,0,1,2,101.3,4113.1,1
1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,3,51.0,354.05,1
0,1,1,0,69,1,2,1,0,2,0,2,2,2,2,0,1,105.4,6998.95,0
0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,0,95.9,6954.15,0
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,788.8,1
0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.4133966925111,2858.9354080831818,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,44.55,44.55,0
0,0,0,0,29,1,0,0,0,0,0,0,2,0,0,1,2,78.01403749494405,2387.853323271134,1
0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,646.85,1
1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,2,85.5,791.7,0
0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,95.2,292.85,1
1,1,1,0,61,1,2,1,0,2,2,2,2,0,1,1,3,98.3,6066.55,0
0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,2,49.95,810.2,1
1,0,1,1,63,1,2,0,2,0,2,2,0,2,2,0,3,75.7,4676.7,0
1,0,1,0,70,1,2,0,2,2,2,2,2,0,1,0,0,79.4,5528.9,0
0,0,0,0,24,0,0,0,2,0,0,0,0,0,0,0,0,45.37947215291141,1060.445528932711,1
0,0,0,0,25,1,0,1,0,0,0,0,1,2,0,1,2,90.21062463888217,2181.021299260007,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.41366371937204,44.41366371937204,1
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.45,42.45,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1
0,0,1,0,16,1,1,1,0,0,0,0,2,0,0,0,2,83.32246217571846,1387.2213060557958,1
0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,672.7,0
1,0,0,0,31,1,0,1,0,2,2,0,2,2,0,1,2,101.4,3143.65,0
1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,1242.2,0
1,1,0,0,45,0,0,0,0,1,2,1,1,2,1,0,0,60.445672816314705,2811.748688810602,1
1,0,0,0,35,1,2,2,1,1,1,1,1,1,0,1,2,25.6,901.25,0
1,0,0,0,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,390.4,0
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,88.35,1
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,0
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.4,482.8,0
1,0,1,0,66,1,2,1,2,0,2,0,2,2,2,1,1,106.05,6981.35,1
1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,1
1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2830.45,0
1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,2,45.507458811487425,407.19444835935764,1
1,0,1,0,45,1,0,0,2,2,2,0,2,2,1,0,0,78.8,3597.5,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1
0,0,0,0,21,1,0,1,0,1,0,0,0,2,0,1,2,86.1570411423528,1853.9754050049662,1
0,0,0,0,11,1,0,1,0,2,2,2,0,2,0,1,2,94.2,999.9,0
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.1,4685.55,0
0,0,0,0,6,1,0,0,0,0,0,1,1,0,0,0,2,64.70575021350564,415.20400464230136,1
1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,1
0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,23.05,1255.1,0
0,1,0,0,27,1,2,1,0,2,2,0,0,0,0,1,0,86.45,2401.05,0
1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,77.21132130245103,1718.7353295348494,1
0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,1,0,71.44525003422129,259.06621091076465,1
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.5,365.8,0
0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.7,1497.05,0
